ad_id	watch_id	skip_dur
5MV7M30t0sE	3x2fSxOeij4	7.1
FZV8DqtRJag	3J5p-j9btPA	6.8
hV4teobH0cE	uRmbxIcd8p8	5.9
TmZ2bDhXOEM	5rHLxnuYUYU	13.6
TmZ2bDhXOEM	9kdm4AoiREc	8.4
DkXLb5lQq7I	ApfJiVQ5COQ	nan
JOPocePQVUA	9SCCUmA1uv8	5.4
qe1xFUfyB6A	3rsN91NFy5w	5.7
f256QgiVARQ	HMUDVMiITOU	18.8
f256QgiVARQ	0QJv7lF7WUw	nan
MPoNDrPhw5s	TtHCuhC7Ll8	12.9
Of6hPKpzpdc	5MDc0ZI7dLc	5.6
AWFHHsVYI8c	kdemFfbS5H0	nan
qe1xFUfyB6A	XFVlHhwgKS8	5.6
6pNZYYIudy0	0KSOMA3QBU0	nan
DkXLb5lQq7I	NgB6N5_Jw4w	nan
vQpKyPSEC74	hT_nvWreIhg	nan
DHBZVo5I1e4	ITfdJkOBGNc	6.1
VZEJiFLcs48	DnkYxry9XSI	8.8
ORv4Sz9Tiac	kdemFfbS5H0	13.9
3KHzr_u6srM	sENM2wA_FTg	nan
Tfqr5kCr5k8	ajhh9u7Bndk	7.9
vOWaYPVJrfQ	jDRTghGZ7XU	5.8
7yCJaYnL0Ao	NoQiusZhFNA	6.4
7yCJaYnL0Ao	gCYcHz2k5x0	90.7
7yCJaYnL0Ao	dOZj4G8ugxA	5.7
DHBZVo5I1e4	LE0yCQ7ALpM	13.1
7yCJaYnL0Ao	CKjE6NKr6ug	6.8
WG9sHIi4RYc	Qtb11P1FWnc	5.7
vQpKyPSEC74	VP3FoEpjMwU	9.3
qe1xFUfyB6A	4Cf1CF6Avvc	6.3
6pNZYYIudy0	3XNl5ZGgqwI	5.9
EVFgjLn16w0	X46e4Qnr1TY	18.5
mekETTV4O5Y	rjYkAHgjrUU	8.5
6zbaJc-2wdg	XbGs_qK2PQA	nan
Of6hPKpzpdc	QuqwGtdZ0Os	7.4
f256QgiVARQ	dFQCo2Ploqg	nan
DkXLb5lQq7I	Zi_XLOBDo_Y	nan
qZlw6P90r-A	KUa1MWm8bvk	6.3
TmZ2bDhXOEM	rtnCn57JxEo	9.8
es8IC_q5d9o	270RKfsd7YY	7.4
WG9sHIi4RYc	EHkozMIXZ8w	5.9
WL9SacTl4gE	NEoE2TjcZzk	6.5
MPoNDrPhw5s	kfPAw1KIums	5.5
ghu47x3YFOM	thLMZIWHABQ	6.1
XJ8acNL8G_4	K8DmjgwzogQ	10.7
DHBZVo5I1e4	GPXucflvZcM	nan
DkXLb5lQq7I	kfNdx_8CRsk	nan
NjZ0SzyVR3c	X-P8u07SlkU	nan
TmZ2bDhXOEM	LgGIOZiVCVU	9.2
WL9SacTl4gE	kGqPW0_B2gk	16.5
qe1xFUfyB6A	OFYVsF9iCS0	5.8
TmZ2bDhXOEM	h42gjj23diY	6.7
WL9SacTl4gE	UwLc-_7zuNw	6.2
qe1xFUfyB6A	FSzccU3sSk8	5.6
WL9SacTl4gE	zeX68ayJVXg	nan
TmZ2bDhXOEM	n3UZA1MV5pE	7.8
2lPYgcPPky8	nmWDQgnJszs	27.0
2lPYgcPPky8	nmWDQgnJszs	27.0
es8IC_q5d9o	UwLc-_7zuNw	22.7
7yCJaYnL0Ao	40nFOYGVJtY	5.9
aG4rF2sXRSg	3GM7Htcc5nA	5.8
DHBZVo5I1e4	eQmDdD5f-Ic	nan
es8IC_q5d9o	FG0AzRM8ff4	7.6
7yCJaYnL0Ao	m-M1AtrxztU	10.7
WfaFlfEmfCc	HjKcCGaCiu0	5.8
Y8f62GD4cUc	_zWsjhAMcaI	9.5
4TlYAK4v-Yc	bd6IpKLg9iA	5.5
qe1xFUfyB6A	FHCYHldJi_g	5.7
D8IR-WNduL0	Q6OsVcYjkdA	7.9
6gDbWi7zt6I	6qpV_KiB3Gg	5.8
aG4rF2sXRSg	6Ezc4x4VhBc	5.9
ghu47x3YFOM	2tQ2n9hcO8A	6.3
pnJEdPAqswY	VRuoR--LdqQ	nan
WL9SacTl4gE	yZqmarGShxg	9.1
WG9sHIi4RYc	gGbrYw7Lf_c	6.1
vQpKyPSEC74	u1SgT7AUB0s	6.1
es8IC_q5d9o	Ic_niMUELqQ	5.6
qe1xFUfyB6A	wKXP7LwdvyY	5.8
NfH3xuMvg28	EtYeQs0ygVA	5.5
WG9sHIi4RYc	yUKKM1GzGsM	6.2
qZlw6P90r-A	d4-VXI8XhlQ	7.6
Az4ylhYdPhM	3x2ABSAMVno	nan
_B4_gIGVCLE	6vE0oFFSE7c	10.6
_B4_gIGVCLE	Mqx8fe7v7po	6.3
-Dsow-42cx4	SEE6aPdUzMc	21.0
-Dsow-42cx4	SEE6aPdUzMc	21.0
DkXLb5lQq7I	Ym0uebmJwMA	nan
_B4_gIGVCLE	bJmTCf-j_O0	11.4
_B4_gIGVCLE	qAj-yafayfs	6.1
be4NnsqO5ls	yQWEyjPHm-U	44.7
be4NnsqO5ls	yQWEyjPHm-U	44.7
DkXLb5lQq7I	3dA6GCphStQ	nan
_B4_gIGVCLE	xV7ZzeBR3oc	5.7
TmZ2bDhXOEM	snDjIB4LUdc	nan
_B4_gIGVCLE	ebXbLfLACGM	nan
qe1xFUfyB6A	e-ZVXHnABPg	5.8
_B4_gIGVCLE	QNSozlFJbxQ	5.7
qe1xFUfyB6A	4xYygtJ4nn0	5.4
_B4_gIGVCLE	cWsuzRmqDuw	5.8
_B4_gIGVCLE	jyyCupy-JQ8	11.5
KIUWuzCaDik	oC-GflRB0y4	nan
6pNZYYIudy0	q5y5sLuDPe8	5.7
ceICrDDd29k	gGbrYw7Lf_c	43.7
_B4_gIGVCLE	DOLxh44IsN8	5.6
_B4_gIGVCLE	EHkozMIXZ8w	8.9
DkXLb5lQq7I	iaBHJFJtL8M	nan
f256QgiVARQ	SEhquAoJX9s	nan
_B4_gIGVCLE	wfitdSdp6gw	8.0
f256QgiVARQ	ws_ES8mkSvA	16.8
es8IC_q5d9o	QK8mJJJvaes	nan
WL9SacTl4gE	vL5ESnFO8mk	12.8
f256QgiVARQ	SXOueMRb1xs	6.4
_B4_gIGVCLE	6Cp6mKbRTQY	5.6
_B4_gIGVCLE	ZUM7Zi7CCyk	12.6
VryPMV27oqI	cnAZ1SrXEns	nan
_B4_gIGVCLE	b3RhicLIho0	8.1
qe1xFUfyB6A	CX13TVCQO3k	5.6
WG9sHIi4RYc	IcrbM1l_BoI	5.9
6zbaJc-2wdg	CgvBMi_f9V8	nan
g_2i1gX1dQc	q_5kk37Me9E	nan
qe1xFUfyB6A	juR7kOkXWMQ	8.7
Mx4efVAc32U	JalOLfXR2bc	nan
6pNZYYIudy0	wtF_XagZ3P8	25.0
_B4_gIGVCLE	RnYgoJcM9QQ	5.8
_B4_gIGVCLE	_EpD7OR4BRw	5.8
D8IR-WNduL0	5y_KJAg8bHI	5.7
ncqbP1YvF-o	rqj1Trpsolw	6.9
Sg0g-UYCijQ	1iX0dkRhj7g	nan
_B4_gIGVCLE	7yvbGOP6v6E	17.3
kolsMmSUV74	noo1_wUGsIU	5.4
OrXJTahrPA0	xM0UyNqrS0o	5.5
MQcIDvYvoUk	GKYCtY2_Jww	7.8
MQcIDvYvoUk	ScrXtQokMdo	6.7
4TlYAK4v-Yc	P9uepm0m54E	nan
wd9jsaeAX7k	-S-u9TQylAM	5.8
kwCYOKEG8_k	_x9mNq-eB6w	12.0
AWFHHsVYI8c	kP6vwuz45Pc	6.5
_imYHxMJtYs	yGoRN0fjAlo	nan
aQaCm-o660A	3bp39WOCh5I	7.4
yJHMxkdytN4	4ErmLLNoN1k	5.9
h6vdlh6Df9U	RwIZYthMEJo	35.3
_B4_gIGVCLE	yU9YsraVTLc	5.7
_B4_gIGVCLE	DLAtToP1JDM	11.5
_B4_gIGVCLE	ZcIXT855SJ8	5.8
wd9jsaeAX7k	oAGj-cAZ7R4	5.8
_iuDbnLtsTg	sWlalqEL7Vk	17.0
gaIjIwZt9vI	Wq0jRX0KU-E	7.2
_B4_gIGVCLE	3csja0yM4Zw	6.4
_B4_gIGVCLE	8UbaAzHb9k4	14.4
_B4_gIGVCLE	XhOqMA_z8AA	6.9
BYPrO0nkhzw	gR9-DQWa3zQ	9.1
_B4_gIGVCLE	jRFwA0WaaLQ	7.5
_B4_gIGVCLE	1lfvyWZ7nYU	11.2
_B4_gIGVCLE	X-P8u07SlkU	6.3
4TlYAK4v-Yc	nGYzL4nmnN0	nan
4TlYAK4v-Yc	nylrSE08w0U	nan
_B4_gIGVCLE	sapqPx1DpDE	6.0
_imYHxMJtYs	O37sNe3Svfs	21.1
BR2Gn0E-GJs	d-qim0KsRBA	5.3
3gafylo_CYg	QXeS8YEKh64	6.4
_B4_gIGVCLE	VyJ9emZLDts	5.8
_imYHxMJtYs	bsutUab2fkI	nan
28bJjp3Po-A	JRG_ZA0oPcA	nan
ivRMRWZoP6c	ERxfN7tGy60	nan
_imYHxMJtYs	ahNFzN5sHbg	6.5
MQcIDvYvoUk	DLp_YxXsyDg	6.4
5808UduCi7k	Y_3qfvSkL1Q	5.6
_B4_gIGVCLE	lCZerlBcoUU	6.7
_B4_gIGVCLE	2tLuKzi7LRY	5.7
XvE5B1iMj9g	JHkaFjxotXo	nan
Hj37PikJFC4	9yF6WXhKHRU	16.1
pnJEdPAqswY	AuBBB_nH5ns	nan
_B4_gIGVCLE	F2MmkCzorJk	6.3
_imYHxMJtYs	tf92q6Vrj2o	5.3
_iuDbnLtsTg	U9HBT6sRSZ8	nan
_B4_gIGVCLE	b7yIPQtXEo8	7.2
Sg0g-UYCijQ	-gddKTpR82g	7.7
4TlYAK4v-Yc	p_RqWocthcc	nan
5808UduCi7k	mGmcYTKSfaQ	6.0
_B4_gIGVCLE	MjXHE2foamc	5.8
gaIjIwZt9vI	J76TiX-PElY	6.0
HJlPkTj-AvM	h2tH7lsYvvE	141.3
MPoNDrPhw5s	aE1NZfTKFuM	8.2
W1-_-jEkQ94	oW_73WYIR94	7.5
_imYHxMJtYs	ZpRb-FbhzXU	5.5
AWFHHsVYI8c	4kzTOnnfLE8	6.5
f256QgiVARQ	_smvKICpn_E	9.4
WL9SacTl4gE	40AH1bZQZuI	5.4
f256QgiVARQ	X_JITEHmSI4	nan
bIcvgoHglvA	TI0DGvqKZTI	5.7
2EBtQQceJWU	ah8nFtJyPoA	7.4
_B4_gIGVCLE	f5tXT-7B924	6.5
AWFHHsVYI8c	4kzTOnnfLE8	5.8
_B4_gIGVCLE	c4XeTP11EI8	84.2
Sg0g-UYCijQ	-pzX3J_-9vY	5.8
WL9SacTl4gE	yWJEYSpf6hY	nan
P2N8ay2FO9I	L5f4NCggLrI	5.8
AWFHHsVYI8c	vNoKguSdy4Y	10.2
_B4_gIGVCLE	yWJEYSpf6hY	nan
Pr6Z_7Le30U	QUQsqBqxoR4	7.8
WL9SacTl4gE	iTwes0Pf26g	7.2
_B4_gIGVCLE	I3dezFzsNss	5.8
TZC4yr0vU70	MqzjuqpZvb0	18.8
_imYHxMJtYs	n0KbZNiGH6M	nan
1PlGibsfCD8	ztS_iTwUcq8	6.3
kolsMmSUV74	RZuJ_OHBN78	8.4
9nUdtG55ubU	m_cZ1AZKcZQ	6.2
2EBtQQceJWU	MWdFrw5DoJU	6.0
_B4_gIGVCLE	oG9nhmNTZG4	5.7
28bJjp3Po-A	r5V50s3G7Hc	11.4
_imYHxMJtYs	lqopVwWP9js	6.9
44PC37sB_wY	3bvDIbMaBsA	6.2
_B4_gIGVCLE	ygkd86PDT90	6.1
NjZ0SzyVR3c	diJZ0SBIX0M	nan
JOPocePQVUA	NguIpRFLM4M	10.3
E3ap6PvcjCM	9amx8Vm6vfo	nan
AWFHHsVYI8c	DhKHAopx7D0	6.3
9nUdtG55ubU	yWJEYSpf6hY	nan
YBLYtCdqaNw	9yCG4oBOexY	8.1
_B4_gIGVCLE	0kYitu1GDmc	7.8
_imYHxMJtYs	OF6-PYGaDbU	6.3
4TlYAK4v-Yc	ajJ2_WM1EIg	nan
4TlYAK4v-Yc	_ydWVGbdZSE	nan
_B4_gIGVCLE	Ym0hZG-zNOk	6.5
_B4_gIGVCLE	6MRn-wlmbLY	6.5
4TlYAK4v-Yc	jjjNhXHUJCs	nan
_B4_gIGVCLE	7UqqBvg60jg	6.9
_imYHxMJtYs	M5WkJiwX7Lk	nan
_B4_gIGVCLE	qjY9iZIn3ow	nan
_B4_gIGVCLE	bhlNzdV3Eeo	5.6
5FfZhxiALTA	a3shSA_7xNA	17.8
_B4_gIGVCLE	rn_YodiJO6k	nan
fXzvAAkidGA	CPKDgPTatII	6.4
Sg0g-UYCijQ	a91czoIwRb0	nan
_imYHxMJtYs	8U5WrCkmdwo	7.4
4TlYAK4v-Yc	QNJL6nfu__Q	47.0
_B4_gIGVCLE	1hqHG4ilMLY	7.2
28bJjp3Po-A	rd8Po8gA6Kk	5.6
WL9SacTl4gE	N5EnGwXV_Pg	6.5
WL9SacTl4gE	ExAt1pQ9IwE	5.6
_B4_gIGVCLE	T3gyjeVAXKM	6.3
_B4_gIGVCLE	I2UlGbtZ-1A	6.2
TZC4yr0vU70	oG08ukJPtR8	8.6
_imYHxMJtYs	4fndeDfaWCg	7.5
_B4_gIGVCLE	hXtxE46lK2I	5.7
OrXJTahrPA0	Ym0hZG-zNOk	6.9
_B4_gIGVCLE	0wnuTGGuAVs	9.3
_imYHxMJtYs	r0YXt2nVMw4	8.8
iejr5HNscLg	mRDLG-Jea18	nan
AWFHHsVYI8c	fV4DiAyExN0	nan
kolsMmSUV74	owtKetAYc5w	5.9
gaIjIwZt9vI	yWJEYSpf6hY	nan
_B4_gIGVCLE	k0Yu_zTLcTk	5.9
AWFHHsVYI8c	DxNKJSxub1o	7.5
44PC37sB_wY	mRDLG-Jea18	5.5
_B4_gIGVCLE	mt-bZPprvo8	6.0
wF62iFbuuKM	dkvNNOYHCOw	8.5
_imYHxMJtYs	4fhS1uHI5Co	5.6
28bJjp3Po-A	DxNKJSxub1o	5.5
e6dJkA0YmW4	Y9HTBd5LEek	5.5
_B4_gIGVCLE	-IMVZYIWQSg	5.6
Sg0g-UYCijQ	jxxZDabQQts	17.0
e6dJkA0YmW4	zOJ0dpuy9n4	nan
e6dJkA0YmW4	FyazUiGV2Dk	5.6
utqQYRDbmK4	BmT0S6_ut5k	22.7
pnJEdPAqswY	ahQo0ZGl0Kc	5.6
_B4_gIGVCLE	CGyEd0aKWZE	6.0
7yCJaYnL0Ao	vodd6C5ryUU	6.0
ki5jfMQDEhM	ldMuXIuqz1E	nan
iejr5HNscLg	I8rq9k418Iw	nan
NfH3xuMvg28	tuZ6H-LANjk	24.8
4TlYAK4v-Yc	fhrnEDJp2V0	nan
_B4_gIGVCLE	HptEpulU3wU	5.9
_B4_gIGVCLE	ViwtNLUqkMY	9.2
Xm5i5kbIXzc	RqClFLrp8ME	11.9
cFH2IiCvx9s	ZwF1m0ABLdc	10.6
_imYHxMJtYs	IKXrLh1xvNY	6.4
gaIjIwZt9vI	7eUhs_TvL3g	5.5
5FfZhxiALTA	zFv8gB6zwGk	nan
_imYHxMJtYs	pZS-UMkkJLE	18.4
MQcIDvYvoUk	Dml1f9-UT_4	12.2
QTqi6qN43BY	Q2PrB_-MbX4	6.3
JOPocePQVUA	8E6rZ5GIhu4	5.6
gaIjIwZt9vI	0tjLLtWjFew	6.6
WyBuQWrSXQE	8BVQcG1KUcs	12.7
_imYHxMJtYs	oG08ukJPtR8	15.2
aG4rF2sXRSg	6nr8hPnZfMU	15.2
KxTT_8zbqQI	3bvDIbMaBsA	16.5
PefXZE1kxpI	JZvCgSmV9JA	8.8
_B4_gIGVCLE	_JQiEs32SqQ	6.3
44PC37sB_wY	TP5TICCmuZM	6.4
_B4_gIGVCLE	8g0w0oiU9Rg	50.1
FFqY7OwWkIs	e0Vq1ZtMTH0	nan
_B4_gIGVCLE	6E4XOGgG1aM	7.3
_B4_gIGVCLE	YQPPUXSC_mQ	nan
aG4rF2sXRSg	9geWkGnFA0A	5.8
44PC37sB_wY	wK7ZY2PRN4E	7.5
0PXSURoTikA	Cnfj6QCGLyA	9.9
MPoNDrPhw5s	IjCtb9kVxSI	6.0
bIcvgoHglvA	9pOfIpmLc2U	5.5
WL9SacTl4gE	4n2B6DXocrU	5.6
TmZ2bDhXOEM	UCZBqA8Ky3c	5.9
mekETTV4O5Y	yWJEYSpf6hY	nan
_B4_gIGVCLE	8ucz_pm3LX8	6.6
pnJEdPAqswY	M6RXZyR_uH8	65.6
_B4_gIGVCLE	Hf4SyJrdGf4	56.9
WL9SacTl4gE	gaIAUWt5Qew	5.9
sonots65JVY	1Eu1_Z5JLj4	5.6
_B4_gIGVCLE	Dod8F9Zt6IA	87.8
_B4_gIGVCLE	Uj9xg3jAIsY	nan
_B4_gIGVCLE	HCeX_hwnA4s	6.2
_B4_gIGVCLE	k7piYw9Q9Z4	6.8
pnJEdPAqswY	YbP1K-bQB6g	6.3
e6dJkA0YmW4	Hf4SyJrdGf4	5.8
5FfZhxiALTA	yWJEYSpf6hY	nan
YBLYtCdqaNw	dmIelpdzumk	13.1
_imYHxMJtYs	jk_T3I95d6s	5.5
28bJjp3Po-A	1lQtoRFaLsA	nan
gaIjIwZt9vI	z1ypJRwy_X4	5.8
GubOg0jlJlk	gs7yvKu3TDk	14.8
TZC4yr0vU70	4kNe1Wskwmc	nan
gaIjIwZt9vI	fS_09ka6UM0	nan
_B4_gIGVCLE	RQ0Ha_ARFF0	6.7
_B4_gIGVCLE	t-mnVr6Kpxg	14.3
WL9SacTl4gE	7qWUkgEhgwo	5.7
MPoNDrPhw5s	ktvTqknDobU	46.6
_B4_gIGVCLE	6-Cogvcs87c	46.2
_B4_gIGVCLE	uPWllXsm-Uo	6.3
bIcvgoHglvA	JtsCuz9LVr8	8.6
Sg0g-UYCijQ	_Lgujf_8kn4	38.1
Sg0g-UYCijQ	GP7zpdwo3Xo	nan
fXzvAAkidGA	2vjPBrBU-TM	nan
eZXk3VKLMV0	5bRL4_9IvZk	42.3
_B4_gIGVCLE	IcrbM1l_BoI	5.5
NfH3xuMvg28	yWJEYSpf6hY	nan
f256QgiVARQ	eB7tNmyxvTQ	5.1
5FfZhxiALTA	e0Vq1ZtMTH0	11.2
FFqY7OwWkIs	oDNcL1VP3rY	nan
_B4_gIGVCLE	-IMVZYIWQSg	5.4
NfH3xuMvg28	qRkOvnzZdMc	5.6
MQcIDvYvoUk	Qc7UzQB8gtI	nan
MQcIDvYvoUk	Yh6oO0aTbdI	7.9
_imYHxMJtYs	bpDXlKGYXPw	54.5
ppz4n7Yoe2s	MkTj2IFUgKc	175.8
MnHgoqyqyLc	qjY9iZIn3ow	nan
_imYHxMJtYs	YxIiPLVR6NA	19.8
KIUWuzCaDik	rpg8qJiSdzk	8.2
_B4_gIGVCLE	GP7zpdwo3Xo	5.7
fXzvAAkidGA	x4sjK9xpWqg	6.2
_imYHxMJtYs	FlzEu1N1Kac	6.1
4TlYAK4v-Yc	eblhZfAHG30	5.5
6ySmy19o89A	29EX04mBjfw	55.5
XvE5B1iMj9g	yWJEYSpf6hY	nan
WL9SacTl4gE	WZYxz6Xsp6U	10.5
_B4_gIGVCLE	FA8LOWwBZSs	6.0
0Th_i4x5hqw	3E7_8FWqY9o	22.1
e6dJkA0YmW4	_g1orpIY2wo	6.0
5FfZhxiALTA	ho8KxDgO9DY	nan
_B4_gIGVCLE	LaeIOGFZ0Lc	5.9
_B4_gIGVCLE	AyZFl3rIzr8	6.0
_B4_gIGVCLE	vnV2bXOGjcQ	7.2
20GapoiKe0o	azD1AfjVZ2I	5.8
_imYHxMJtYs	T78IRNehjuc	nan
MPoNDrPhw5s	yWJEYSpf6hY	nan
0PXSURoTikA	DULQudMe7vA	nan
TZC4yr0vU70	DnDE5vsx55A	5.5
4TlYAK4v-Yc	RTcmNwK4420	nan
6gDbWi7zt6I	HkCRYAA1rOA	6.9
JOPocePQVUA	cIOKeU1dv7I	5.9
FFqY7OwWkIs	M11SvDtPBhA	nan
4TlYAK4v-Yc	r6uTMARIB3g	nan
YBLYtCdqaNw	jrL-ogMrRp8	5.9
69v2QrpZCr8	NfC-bn3k2vo	nan
eZXk3VKLMV0	iK3uEIpt2YU	7.5
SCtlHFN5Dxo	qFJ3VKnwmJw	6.2
e6dJkA0YmW4	1G4isv_Fylg	5.6
AWFHHsVYI8c	t4H_Zoh7G5A	6.0
gaIjIwZt9vI	ITg7bmIsi7s	6.9
hG3RcQcQGaA	bhR84EWJ9Tw	6.8
OrXJTahrPA0	kpJApAfODSE	10.4
gaIjIwZt9vI	8n4eJ8XFcwg	5.7
_B4_gIGVCLE	HvahzpDTXkk	5.7
NjZ0SzyVR3c	NfC-bn3k2vo	nan
_B4_gIGVCLE	G4fcQOzp614	6.1
D8IR-WNduL0	MpYxpkrIb3I	5.3
aG4rF2sXRSg	mBEpPIlZ4k8	12.6
f256QgiVARQ	3ObJMK0TFzI	5.8
pnJEdPAqswY	4m1EFMoRFvY	5.7
NN1AsZFbnNY	Gv82iaSCicc	7.5
iejr5HNscLg	MQlMxpTUlOE	6.1
3dzt03xYJ2g	yWJEYSpf6hY	nan
MQcIDvYvoUk	fm0T7_SGee4	8.5
_B4_gIGVCLE	NUsoVlDFqZg	9.7
Ys1YAcLWD4c	k_EaaMBFeGo	5.5
gaIjIwZt9vI	XjwZAa2EjKA	nan
_B4_gIGVCLE	ViwtNLUqkMY	5.6
4TlYAK4v-Yc	N74zLMHKELM	5.8
_B4_gIGVCLE	P7GHgE8fylQ	5.8
28bJjp3Po-A	qdeHQiLE-LI	nan
1PlGibsfCD8	4DO8GsIYfhQ	6.1
_B4_gIGVCLE	X3iS4s0flRM	11.4
_B4_gIGVCLE	izzY55ACUQo	5.7
sZ_cx-xMXfo	VcP96KbFIIU	10.0
gaIjIwZt9vI	NVk4vENObiI	8.0
D8IR-WNduL0	AoZ7gXPSWcI	16.6
_B4_gIGVCLE	qCM_xWvHMR0	23.7
WL9SacTl4gE	Hj3SJmkAssI	nan
Sg0g-UYCijQ	jlQ-TBN1v7k	6.2
NjMTPqnwDyQ	k93BmGNQ7mA	6.6
f256QgiVARQ	riCD0GopmvM	nan
h5uTb_df6Jo	HkCRYAA1rOA	10.8
gaIjIwZt9vI	3nGE6bbtqrk	nan
bIcvgoHglvA	IdbZDkn5oNc	5.7
_B4_gIGVCLE	yyDUC1LUXSU	9.5
_B4_gIGVCLE	pkZIA21XkeM	5.9
ngsqPxxnVCk	a3jQ-2SrQPo	nan
YBLYtCdqaNw	4m1EFMoRFvY	43.3
e6dJkA0YmW4	6vwNcNOTVzY	8.2
5FfZhxiALTA	WY2r28M1TrY	132.5
5808UduCi7k	wHKPCYLORYc	nan
WL9SacTl4gE	fPgf2meEX1w	16.6
_B4_gIGVCLE	0xd2PsL_9n8	5.6
Jh3K5cJeEAc	8waJ7W3QcJc	6.7
4TlYAK4v-Yc	oAqGSimgAjE	nan
6ySmy19o89A	fj2mKruxOoo	94.6
qe1xFUfyB6A	K-xkyi-lq5c	9.2
0PXSURoTikA	glWDP-LQPLU	8.1
5FfZhxiALTA	QVXE1EzMrfw	46.5
5wlNw4Kcong	NxT-5K_jKiw	10.8
MMTXym2f_i8	uQ9rnyhpKsc	8.9
_B4_gIGVCLE	jrPmPgYLn_0	10.5
28bJjp3Po-A	ZKsJXu6pvKY	nan
MPoNDrPhw5s	SwXSCR2NRg8	46.5
Sg0g-UYCijQ	zQ-ed5Tq1Fs	21.7
as1Iw_Nwemc	dmIelpdzumk	5.4
_B4_gIGVCLE	Z8A3y8_E6a0	6.9
WL9SacTl4gE	VKrKjerdIvw	5.6
AWFHHsVYI8c	CxnVh8ML990	nan
LhxHBDRqTUQ	94LKX_Dp-AE	nan
_B4_gIGVCLE	X3iS4s0flRM	21.6
MQcIDvYvoUk	AqNC109QICo	6.7
_B4_gIGVCLE	-12_0ZP2p4g	5.6
WL9SacTl4gE	6jdiNh8sZow	nan
_B4_gIGVCLE	EmZF3kBZQ6E	nan
_B4_gIGVCLE	-6JhaACzm-g	6.0
_B4_gIGVCLE	xQiM7y9pfAI	71.9
_B4_gIGVCLE	mfd2rUbyYAM	9.6
_B4_gIGVCLE	zloCaH9LrCM	6.3
cFH2IiCvx9s	4GnnRiezYd8	nan
_B4_gIGVCLE	9Cmvr9USqRM	8.5
_B4_gIGVCLE	oIJIBN3XQOc	17.4
f256QgiVARQ	OdPgbk_L2c0	nan
ay_IS5EDO-s	Jgxg3r5EV8Q	5.8
MPoNDrPhw5s	6xUEoKkjj0g	11.5
AWFHHsVYI8c	z7CzecHOeKg	11.4
_B4_gIGVCLE	1cqOq_ob5Wg	5.7
AWFHHsVYI8c	mRDLG-Jea18	5.7
_B4_gIGVCLE	_X3PPuF_yOE	5.7
MQcIDvYvoUk	GIA2ur6FuFk	6.9
4TlYAK4v-Yc	5qq61nL-Us4	nan
NN1AsZFbnNY	_X_oE8PCbRw	5.7
J7TmhRDOMtc	94LKX_Dp-AE	5.9
_B4_gIGVCLE	f7JpT0b-BtM	16.9
gaIjIwZt9vI	0pm5tuu91B8	67.0
MQcIDvYvoUk	oYDDiqhhzbQ	6.3
_B4_gIGVCLE	eGy0Dl5OprE	87.6
MMTXym2f_i8	mjamvvxVpn4	6.2
NfH3xuMvg28	ErwEXyxCOh0	nan
_B4_gIGVCLE	XayGmjvm52o	97.6
dbNTMTEAOcU	-dlrRfAiM9w	14.0
ZQkS9dt9Te8	oIJIBN3XQOc	9.1
e6dJkA0YmW4	pE_4m5_Da1o	8.1
4TlYAK4v-Yc	4UI_HTv-6Zs	nan
MMTXym2f_i8	4nsKDJlpUbA	5.7
xfPUULWoHrc	ZvFVnlGLpJY	nan
aQhZksBGzVM	NQoFqs332BM	5.9
0PXSURoTikA	pJzE0OnsuSY	nan
_B4_gIGVCLE	Hr0Wv5DJhuk	5.5
_B4_gIGVCLE	EtamuBeKuY4	5.4
WL9SacTl4gE	6JnGBs88sL0	29.6
LhxHBDRqTUQ	7isW0Oefmuw	5.4
f256QgiVARQ	y17mjd65PO8	6.2
gaIjIwZt9vI	hmp5_cayCIs	7.3
0PXSURoTikA	_5KDUKmJ4oo	18.4
D8IR-WNduL0	KnC_oqpPHz8	nan
WyBuQWrSXQE	QCm-RyAV1Ik	12.5
WL9SacTl4gE	8Xe8gApDRgU	5.8
aG4rF2sXRSg	QczgvUDskk0	nan
gaIjIwZt9vI	bunZR7pW9m0	11.6
Yjbf3v9lxI8	73sbW7gjBeo	29.2
WL9SacTl4gE	qchPLaiKocI	5.9
uFKYTCI0jKM	5m_GyEN9Bqc	9.6
1PlGibsfCD8	-RwteXYrfxc	5.8
Ps12QE0g4z8	1QjDp_dBPV0	6.0
JOPocePQVUA	sTJ1XwGDcA4	5.9
l9_DwlBPgHU	WKvdu6IB-oo	6.4
5FfZhxiALTA	zd4t7k_4Csg	10.7
gaIjIwZt9vI	D8YyCFVEum4	6.3
NN1AsZFbnNY	Hz6NRxMQmM8	5.6
_B4_gIGVCLE	HSOSaCzTtoU	5.7
0PXSURoTikA	s09LuDYX12g	nan
gaIjIwZt9vI	IQMXnpOi0WU	nan
5FfZhxiALTA	Y8ygKnBtKAk	5.7
wWShox2m0TA	GwCng8CYW5M	6.2
yJHMxkdytN4	2GqEy_j1LoY	5.6
ay_IS5EDO-s	AWpsOqh8q0M	5.8
oD0-MIjUHHk	GDmo1WEBUSw	6.3
gaIjIwZt9vI	ZjS0pzH1r24	6.2
l9_DwlBPgHU	wPviRmHeU2I	5.6
aQhZksBGzVM	yMDf2HdXSLY	6.0
f256QgiVARQ	TUW2sui1zjk	nan
MQcIDvYvoUk	azwyHeRYUr8	5.9
l9_DwlBPgHU	Dep5IrY6Y4s	5.5
